OBJECTID,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,x,y
66394,GO-20242242140,10/13/2024 5:00:00 AM,10/12/2024 5:00:00 AM,2024,October,13,287,Sunday    ,9,2024,October,12,286,Saturday  ,17,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,63,The Beaches (63),63,The Beaches (63),-79.30483843,43.66628741,-8828174.232,5413943.792
66395,GO-20242243097,10/13/2024 5:00:00 AM,10/12/2024 5:00:00 AM,2024,October,13,287,Sunday    ,12,2024,October,12,286,Saturday  ,23,D55,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,70,South Riverdale (70),70,South Riverdale (70),-79.35222547,43.6600825,-8833449.333,5412988.972
66396,GO-20242241790,10/13/2024 5:00:00 AM,10/13/2024 5:00:00 AM,2024,October,13,287,Sunday    ,7,2024,October,13,287,Sunday    ,0,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,167,Church-Wellesley (167),75,Church-Yonge Corridor (75),-79.38202625,43.66834711,-8836766.74,5414260.764
66397,GO-20242241527,10/13/2024 5:00:00 AM,10/13/2024 5:00:00 AM,2024,October,13,287,Sunday    ,6,2024,October,13,287,Sunday    ,2,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,NSA,NSA,NSA,NSA,0,0,6.33E-09,5.66E-09
66398,GO-20242242397,10/13/2024 5:00:00 AM,10/13/2024 5:00:00 AM,2024,October,13,287,Sunday    ,10,2024,October,13,287,Sunday    ,1,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,88,High Park North (88),88,High Park North (88),-79.46049912,43.66217804,-8845502.3,5413311.425
66399,GO-20242249214,10/14/2024 5:00:00 AM,10/12/2024 5:00:00 AM,2024,October,14,288,Monday    ,11,2024,October,12,286,Saturday  ,22,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,42,Banbury-Don Mills (42),42,Banbury-Don Mills (42),-79.34134092,43.73879271,-8832237.671,5425108.334
66400,GO-20242248569,10/14/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,14,288,Monday    ,9,2024,October,14,288,Monday    ,9,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,172,Dovercourt Village (172),93,Dovercourt-Wallace Emerson-Junction (93),-79.43170683,43.66717982,-8842297.157,5414081.126
66401,GO-20242253084,10/14/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,14,288,Monday    ,23,2024,October,14,288,Monday    ,20,D55,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,43,Victoria Village (43),43,Victoria Village (43),-79.30057066,43.71970287,-8827699.146,5422167.524
66402,GO-20242253111,10/14/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,14,288,Monday    ,23,2024,October,14,288,Monday    ,22,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,65,Greenwood-Coxwell (65),65,Greenwood-Coxwell (65),-79.32492612,43.67160718,-8830410.383,5414762.485
66403,GO-20242249549,10/14/2024 5:00:00 AM,10/12/2024 5:00:00 AM,2024,October,14,288,Monday    ,12,2024,October,12,286,Saturday  ,18,D42,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,144,Morningside Heights (144),131,Rouge (131),-79.19975947,43.80196899,-8816476.895,5434847.398
66404,GO-20242246346,10/14/2024 5:00:00 AM,10/13/2024 5:00:00 AM,2024,October,14,288,Monday    ,9,2024,October,13,287,Sunday    ,19,D42,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,130,Milliken (130),130,Milliken (130),-79.26790074,43.83272697,-8824062.346,5439592.681
66405,GO-20242247652,10/14/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,14,288,Monday    ,3,2024,October,14,288,Monday    ,3,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,56,Leaside-Bennington (56),56,Leaside-Bennington (56),-79.3699915,43.69213648,-8835427.038,5417922.547
66406,GO-20242251407,10/14/2024 5:00:00 AM,10/10/2024 5:00:00 AM,2024,October,14,288,Monday    ,17,2024,October,10,284,Thursday  ,20,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,1,West Humber-Clairville (1),1,West Humber-Clairville (1),-79.58729301,43.68951267,-8859616.932,5417518.605
66407,GO-20242249343,10/14/2024 5:00:00 AM,10/13/2024 5:00:00 AM,2024,October,14,288,Monday    ,11,2024,October,13,287,Sunday    ,22,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,155,Downsview (155),26,Downsview-Roding-CFB (26),-79.48012204,43.72746365,-8847686.714,5423362.967
66408,GO-20242248921,10/14/2024 5:00:00 AM,10/13/2024 5:00:00 AM,2024,October,14,288,Monday    ,10,2024,October,13,287,Sunday    ,23,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,7,Willowridge-Martingrove-Richview (7),7,Willowridge-Martingrove-Richview (7),-79.56715428,43.68333993,-8857375.099,5416568.367
66409,GO-20242252598,10/14/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,14,288,Monday    ,21,2024,October,14,288,Monday    ,21,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,167,Church-Wellesley (167),75,Church-Yonge Corridor (75),-79.37935795,43.6618755,-8836469.706,5413264.872
66410,GO-20242249321,10/14/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,14,288,Monday    ,11,2024,October,14,288,Monday    ,1,D13,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),-79.45192337,43.70147196,-8844547.652,5419359.908
66411,GO-20242249136,10/14/2024 5:00:00 AM,10/13/2024 5:00:00 AM,2024,October,14,288,Monday    ,11,2024,October,13,287,Sunday    ,22,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,59,Danforth East York (59),59,Danforth East York (59),-79.32335874,43.69358961,-8830235.903,5418146.267
66412,GO-20242249021,10/14/2024 5:00:00 AM,10/13/2024 5:00:00 AM,2024,October,14,288,Monday    ,10,2024,October,13,287,Sunday    ,13,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,68,North Riverdale (68),68,North Riverdale (68),-79.3477178,43.67640486,-8832947.541,5415500.891
66413,GO-20242248680,10/14/2024 5:00:00 AM,10/12/2024 5:00:00 AM,2024,October,14,288,Monday    ,9,2024,October,12,286,Saturday  ,19,D55,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,44,Flemingdon Park (44),44,Flemingdon Park (44),-79.33198683,43.71943975,-8831196.377,5422126.997
66414,GO-20242247758,10/14/2024 5:00:00 AM,10/13/2024 5:00:00 AM,2024,October,14,288,Monday    ,4,2024,October,13,287,Sunday    ,18,D55,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,54,O'Connor-Parkview (54),54,O'Connor-Parkview (54),-79.31064065,43.71381397,-8828820.132,5421260.523
66415,GO-20242250663,10/14/2024 5:00:00 AM,10/12/2024 5:00:00 AM,2024,October,14,288,Monday    ,15,2024,October,12,286,Saturday  ,17,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,63,The Beaches (63),63,The Beaches (63),-79.29482995,43.67222043,-8827060.092,5414856.867
66416,GO-20242249321,10/14/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,14,288,Monday    ,11,2024,October,14,288,Monday    ,1,D13,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),-79.45192337,43.70147196,-8844547.652,5419359.908
66417,GO-20242250795,10/14/2024 5:00:00 AM,10/12/2024 5:00:00 AM,2024,October,14,288,Monday    ,15,2024,October,12,286,Saturday  ,0,D12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,30,Brookhaven-Amesbury (30),30,Brookhaven-Amesbury (30),-79.50287885,43.69954866,-8850219.99,5419063.764
66418,GO-20242250423,10/14/2024 5:00:00 AM,10/13/2024 5:00:00 AM,2024,October,14,288,Monday    ,15,2024,October,13,287,Sunday    ,19,D52,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,166,St Lawrence-East Bayfront-The Islands ,77,Waterfront Communities-The Island (77),-79.38146754,43.64290718,-8836704.545,5410346.525
66419,GO-20242250663,10/14/2024 5:00:00 AM,10/12/2024 5:00:00 AM,2024,October,14,288,Monday    ,15,2024,October,12,286,Saturday  ,17,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,63,The Beaches (63),63,The Beaches (63),-79.29482995,43.67222043,-8827060.092,5414856.867
66420,GO-20242249704,10/14/2024 5:00:00 AM,10/13/2024 5:00:00 AM,2024,October,14,288,Monday    ,12,2024,October,13,287,Sunday    ,20,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,66,Danforth (66),66,Danforth (66),-79.31658044,43.68837582,-8829481.346,5417343.59
66421,GO-20242248504,10/14/2024 5:00:00 AM,10/13/2024 5:00:00 AM,2024,October,14,288,Monday    ,9,2024,October,13,287,Sunday    ,23,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,NSA,NSA,NSA,NSA,0,0,6.33E-09,5.66E-09
66422,GO-20242259569,10/15/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,19,2024,October,14,288,Monday    ,19,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,5,Elms-Old Rexdale (5),5,Elms-Old Rexdale (5),-79.54188583,43.71234152,-8854562.227,5421033.751
66423,GO-20242253663,10/15/2024 5:00:00 AM,10/15/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,3,2024,October,15,289,Tuesday   ,3,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,129,Agincourt North (129),129,Agincourt North (129),-79.28118252,43.80080103,-8825540.868,5434667.255
66424,GO-20242260082,10/15/2024 5:00:00 AM,10/15/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,20,2024,October,15,289,Tuesday   ,20,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,105,Lawrence Park North (105),105,Lawrence Park North (105),-79.40378544,43.73114478,-8839188.963,5423930.049
66425,GO-20242259392,10/15/2024 5:00:00 AM,10/15/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,18,2024,October,15,289,Tuesday   ,7,D32,"Apartment (Rooming House, Condo)",Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,33,Clanton Park (33),33,Clanton Park (33),-79.44643448,43.73474755,-8843936.631,5424485.095
66426,GO-20242256014,10/15/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,11,2024,October,14,288,Monday    ,19,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,38,Lansing-Westgate (38),38,Lansing-Westgate (38),-79.42275938,43.75724778,-8841301.132,5427952.248
66427,GO-20242255900,10/15/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,11,2024,October,14,288,Monday    ,19,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,36,Newtonbrook West (36),36,Newtonbrook West (36),-79.43743817,43.78502644,-8842935.167,5432234.576
66428,GO-20242254551,10/15/2024 5:00:00 AM,10/11/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,7,2024,October,11,285,Friday    ,17,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,153,Avondale (153),51,Willowdale East (51),-79.40404031,43.75860949,-8839217.335,5428162.121
66429,GO-20242254125,10/15/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,6,2024,October,14,288,Monday    ,17,D32,"Private Property Structure (Pool, Shed, Detached Garage)",Other,2135,210,Theft Of Motor Vehicle,Auto Theft,40,St.Andrew-Windfields (40),40,St.Andrew-Windfields (40),-79.39329311,43.75739599,-8838020.962,5427975.09
66430,GO-20242254047,10/15/2024 5:00:00 AM,10/15/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,6,2024,October,15,289,Tuesday   ,6,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,33,Clanton Park (33),33,Clanton Park (33),-79.4436735,43.74256126,-8843629.281,5425688.994
66431,GO-20242259127,10/15/2024 5:00:00 AM,10/15/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,18,2024,October,15,289,Tuesday   ,15,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,156,Bendale-Glen Andrew (156),127,Bendale (127),-79.25424114,43.77663627,-8822541.767,5430940.946
66432,GO-20242257883,10/15/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,15,2024,October,14,288,Monday    ,19,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,123,Cliffcrest (123),123,Cliffcrest (123),-79.23543832,43.70728992,-8820448.646,5420255.799
66433,GO-20242260570,10/15/2024 5:00:00 AM,10/15/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,22,2024,October,15,289,Tuesday   ,22,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,120,Clairlea-Birchmount (120),120,Clairlea-Birchmount (120),-79.2600366,43.7165243,-8823186.915,5421677.954
66434,GO-20242259999,10/15/2024 5:00:00 AM,10/10/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,21,2024,October,10,284,Thursday  ,0,D41,"Dealership (Car, Motorcycle, Marine, Trailer, Etc.)",Commercial,2135,210,Theft Of Motor Vehicle,Auto Theft,126,Dorset Park (126),126,Dorset Park (126),-79.27294583,43.75391126,-8824623.963,5427438.028
66435,GO-20242258992,10/15/2024 5:00:00 AM,9/28/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,18,2024,September,28,272,Saturday  ,8,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,126,Dorset Park (126),126,Dorset Park (126),-79.27297431,43.77296135,-8824627.134,5430374.39
66436,GO-20242254744,10/15/2024 5:00:00 AM,10/15/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,8,2024,October,15,289,Tuesday   ,2,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,116,Steeles (116),116,Steeles (116),-79.3234035,43.81162914,-8830240.886,5436337.484
66437,GO-20242254359,10/15/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,7,2024,October,14,288,Monday    ,21,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,144,Morningside Heights (144),131,Rouge (131),-79.18461939,43.80823899,-8814791.509,5435814.523
66438,GO-20242254615,10/15/2024 5:00:00 AM,10/11/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,7,2024,October,11,285,Friday    ,17,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,160,Mimico-Queensway (160),17,Mimico (includes Humber Bay Shores) (17),-79.52073936,43.6071973,-8852208.213,5404854.924
66439,GO-20242256974,10/15/2024 5:00:00 AM,10/15/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,13,2024,October,15,289,Tuesday   ,3,D23,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,1,West Humber-Clairville (1),1,West Humber-Clairville (1),-79.58315018,43.72264056,-8859155.754,5422620.018
66440,GO-20242256317,10/15/2024 5:00:00 AM,10/12/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,11,2024,October,12,286,Saturday  ,18,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,1,West Humber-Clairville (1),1,West Humber-Clairville (1),-79.59317652,43.69783838,-8860271.881,5418800.428
66441,GO-20242254312,10/15/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,7,2024,October,14,288,Monday    ,22,D23,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,5,Elms-Old Rexdale (5),5,Elms-Old Rexdale (5),-79.54321822,43.71371922,-8854710.549,5421245.93
66442,GO-20242254436,10/15/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,7,2024,October,14,288,Monday    ,23,D23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,3,Thistletown-Beaumond Heights (3),3,Thistletown-Beaumond Heights (3),-79.55632248,43.74016837,-8856169.308,5425320.293
66443,GO-20242254285,10/15/2024 5:00:00 AM,10/15/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,7,2024,October,15,289,Tuesday   ,0,D23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,1,West Humber-Clairville (1),1,West Humber-Clairville (1),-79.62448368,43.72816703,-8863756.978,5423471.321
66444,GO-20242254665,10/15/2024 5:00:00 AM,10/15/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,8,2024,October,15,289,Tuesday   ,0,D31,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,21,Humber Summit (21),21,Humber Summit (21),-79.5596481,43.75280869,-8856539.514,5427268.108
66445,GO-20242253663,10/15/2024 5:00:00 AM,10/15/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,3,2024,October,15,289,Tuesday   ,3,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,129,Agincourt North (129),129,Agincourt North (129),-79.28118252,43.80080103,-8825540.868,5434667.255
66446,GO-20242255696,10/15/2024 5:00:00 AM,10/10/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,10,2024,October,10,284,Thursday  ,19,D31,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,25,Glenfield-Jane Heights (25),25,Glenfield-Jane Heights (25),-79.50901481,43.74510687,-8850903.042,5426081.243
66447,GO-20242255583,10/15/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,10,2024,October,14,288,Monday    ,22,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,155,Downsview (155),26,Downsview-Roding-CFB (26),-79.49072787,43.73736918,-8848867.349,5424889.005
66448,GO-20242254504,10/15/2024 5:00:00 AM,10/14/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,8,2024,October,14,288,Monday    ,20,D13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,92,Corso Italia-Davenport (92),92,Corso Italia-Davenport (92),-79.45844901,43.68073431,-8845274.083,5416167.284
66449,GO-20242254513,10/15/2024 5:00:00 AM,10/15/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,7,2024,October,15,289,Tuesday   ,5,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,133,Centennial Scarborough (133),133,Centennial Scarborough (133),-79.14831744,43.78168317,-8810750.395,5431719.076
66450,GO-20242258361,10/15/2024 5:00:00 AM,10/13/2024 5:00:00 AM,2024,October,15,289,Tuesday   ,16,2024,October,13,287,Sunday    ,2,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,1,West Humber-Clairville (1),1,West Humber-Clairville (1),-79.57811859,43.70756872,-8858595.64,5420298.733
